id,created_by_name,published,published_url,year,month,day,title_no,title_en,subtitle_no,subtitle_en,excerpt_no,excerpt_en,tags_no,tags_en,word_count,temperature,color,x,y,cluster,article_keywords_no,article_keywords_en,top_keywords_no,top_keywords_en,cluster_subject_en,cluster_subject_no
171237,"Woldbrand Guldstad, Alexander",2018-08-22 08:23:00+00:00,/stoppa-to-tenaringer-pa-samme-moped-der-fant-politiet-flere-feil/171237,2018,8,22,"Stoppa to tenåringer på samme moped, der fant politiet flere feil",Stopped two teenagers on one moped – police found several violations,To tenåringer kjørte moped ulovlig.,Two teenagers were riding a moped illegally.,"Tirsdag kveld ble to ungdommer stoppet på moped av politiet.– Det er ikke lovlig å kjøre sammen på den typen moped, men mopeden ble også avskiltet, sier sysselmannsførstebetjent Kjell Arne Lundin til Svalbardposten. For de var ikke barer passasjerantallet som var feil på mopeden.","On Tuesday evening, police stopped two young people on a moped. “It is not legal to ride together on that type of moped, and the moped was also deregistered,” chief inspector Kjell Arne Lundin of the Governor of Svalbard’s office told Svalbardposten. The passenger limit was not the only thing wrong with the moped.",nyheter,news,155,3,#aa0055,686,536,p_54,"[""moped"", ""lundin"", ""mangel"", ""person"", ""begjæring"", ""problemet"", ""tenåring"", ""eierskap""]","[""moped"", ""Lundin"", ""defect"", ""person"", ""request"", ""problem"", ""teenager"", ""ownership""]","[""lundin"", ""kjell"", ""arne"", ""sysselmesterførstebetjent"", ""helikopter"", ""sysselmester"", ""melding"", ""mann"", ""klokke"", ""sysselmesteren"", ""tur"", ""person"", ""sykehus"", ""politi"", ""søndag""]","[""Lundin"", ""Kjell"", ""Arne"", ""Governor of Svalbard chief inspector"", ""helicopter"", ""Governor of Svalbard"", ""message"", ""man"", ""clock"", ""Governor of Svalbard"", ""trip"", ""person"", ""hospital"", ""police"", ""Sunday""]",Police Incident Log,Politiloggen
171221,"Woldbrand Guldstad, Alexander",2018-08-21 16:00:00+00:00,/peder-15-og-daniel-15-brukte-12-timer-pa-fjellturen/171221,2018,8,21,Peder (15) og Daniel (15) brukte 12 timer på fjellturen,Peder (15) and Daniel (15) spent 12 hours on the mountain hike,"Tross et kjedelig vær, var det 14 som stilte til start på topptrimutfordringen til Svalbard turn.","Despite the dreary weather, 14 people turned up for Svalbard Turn’s summit challenge.","Det var ikke en hvilken som helst fjelltur som ventet for de som møtte opp på torget lørdags morgen. Da skulle 42 kilometer, og rikelig med høydemeter, tilbakelegges.","It was no ordinary mountain hike that awaited those who gathered in the square on Saturday morning. They had to cover 42 kilometres, along with plenty of elevation gain.",nyheter,news,393,3,#aa0055,332,498,p_31,"[""peder"", ""vær"", ""lines"", ""topp"", ""klokke"", ""daniel"", ""torg"", ""tur""]","[""Peder"", ""weather"", ""Lines"", ""summit"", ""clock"", ""Daniel"", ""square"", ""hike""]","[""turn"", ""skimaraton"", ""løp"", ""løype"", ""lines"", ""maraton"", ""start"", ""lørdag"", ""johannessen"", ""arrangement"", ""vær"", ""ski"", ""leinan"", ""minutt"", ""halvmaraton""]","[""gymnastics"", ""ski marathon"", ""race"", ""course"", ""Lines"", ""marathon"", ""start"", ""Saturday"", ""Johannessen"", ""event"", ""weather"", ""skiing"", ""Leinan"", ""minute"", ""half marathon""]",Endurance races,Utholdenhetsløp
171214,"Woldbrand Guldstad, Alexander",2018-08-21 12:04:16+00:00,/moduler-pa-vei/171214,2018,8,21,Moduler på vei,Modules on the way,Stålrammene til de nye boligene i Gruvedalen står klare til å ta imot moduler neste uke.,The steel frames for the new homes in Gruvedalen are ready to receive modules next week.,"De nye boligene Statsbygg skal sette opp i Gruvedalen skal settes sammen av ferdige modulbygg fra Skanska Husfabrikk i Steinkjer. Modulene skipes nå ut fra kai og vil ankomme Longyearbyen første uken i september, melder Statsbygg.","The new homes Statsbygg is to erect in Gruvedalen will be assembled from prefabricated modular buildings from Skanska Husfabrikk in Steinkjer. The modules are now being shipped from the quay and will arrive in Longyearbyen during the first week of September, Statsbygg reports.",nyheter,news,174,3,#aa0055,549,259,p_99,"[""modulbygg"", ""sandberg"", ""lyssand"", ""bolig"", ""statsbygg"", ""stålkonstruksjon"", ""tidsskjema"", ""grunnfjell""]","[""modular building"", ""Sandberg"", ""Lyssand"", ""housing"", ""Statsbygg"", ""steel structure"", ""schedule"", ""bedrock""]","[""bolig"", ""statsbygg"", ""leilighet"", ""million"", ""stat"", ""gruvedalen"", ""prosjekt"", ""plan"", ""thesen"", ""bygg"", ""olsen"", ""vei"", ""pris"", ""behov"", ""skred""]","[""housing"", ""Statsbygg"", ""apartment"", ""million"", ""state"", ""Gruvedalen"", ""project"", ""plan"", ""Thesen"", ""construction"", ""Olsen"", ""road"", ""price"", ""need"", ""landslide""]",Longyearbyen housing policy,Boligpolitikk i Longyearbyen
171200,"Woldbrand Guldstad, Alexander",2018-08-20 10:00:00+00:00,/folk/ute-er-fremdeles-best/171200,2018,8,20,Ute er fremdeles best,Outdoors is still best,Siw Landro (58) er født og oppvokst på Svalbard. Som liten likte hun seg best sammen med gutta.,"Siw Landro (58) was born and raised in Svalbard. As a child, she preferred spending time with the boys.","Siw gikk ikke i barnehage som de fleste andre barna. Hun likte seg best på verkstedet, i garasjen og der gutta oppholdt seg.– Vi hoppet fra isflak til isflak i vårløsningen.","Siw did not attend kindergarten like most other children. She preferred the workshop, the garage and wherever the boys spent time. “We jumped from ice floe to ice floe during the spring thaw.”","svalbardliv, folk","Svalbard life, people",472,3,#aa0055,722,585,p_36,"[""mayen"", ""jan"", ""førde"", ""anestesisykeplei"", ""moskus"", ""isflak"", ""jobb"", ""drøm""]","[""Jan Mayen"", ""Jan"", ""Førde"", ""anaesthetic nurse"", ""musk ox"", ""ice floe"", ""job"", ""dream""]","[""hund"", ""hundegård"", ""tur"", ""reinsdyr"", ""eier"", ""husky"", ""audun"", ""hundegårde"", ""bedrift"", ""mia"", ""salte"", ""kontroll"", ""polarhund"", ""sysselmannsførstebetjent"", ""bånd""]","[""dog"", ""kennel"", ""hike"", ""reindeer"", ""owner"", ""husky"", ""Audun"", ""kennel"", ""company"", ""Mia"", ""Salte"", ""control"", ""polar dog"", ""chief constable"", ""leash""]",Dog Keeping,Hundehold
171179,"Woldbrand Guldstad, Alexander",2018-08-19 05:00:00+00:00,/kultur/klare-med-godstolen-til-arets-forfattere/171179,2018,8,19,Klare med godstolen til årets forfattere,Ready to roll out the literary greats of the year,Et solid spleiselag har gjort det mulig å fortsette fjorårets storsatsing på litteratur. I år kommer blant andre Erlend Loe og Jan Erik Vold.,A substantial joint effort has made it possible to continue last year’s major literary initiative. This year’s guests include Erlend Loe and Jan Erik Vold.,I fjor ble den aller første litteraturfestivalen sparket i gang i samarbeid med NRK. Biblioteksjef Elin Anita Olsrud var ikke helt sikker på om det kom til å bli en årlig festival.,"Last year, the very first literature festival was launched in cooperation with NRK. Library director Elin Anita Olsrud was not entirely sure it would become an annual festival.","svalbardliv, kultur","Svalbard life, culture",722,3,#aa0055,486,541,p_10,"[""forfatter"", ""olsrud"", ""endre"", ""litteraturfestival"", ""biblioteksjef"", ""erlend"", ""eriksen"", ""henriksen""]","[""author"", ""Olsrud"", ""Endre"", ""literature festival"", ""library director"", ""Erlend"", ""Eriksen"", ""Henriksen""]","[""bok"", ""forfatter"", ""bibliotek"", ""festival"", ""olsrud"", ""historie"", ""barn"", ""litteraturfestival"", ""biblioteksjef"", ""holt"", ""program"", ""arrangement"", ""jobb"", ""liv"", ""elin""]","[""book"", ""author"", ""library"", ""festival"", ""Olsrud"", ""history"", ""children"", ""literature festival"", ""library director"", ""Holt"", ""program"", ""event"", ""job"", ""life"", ""Elin""]",Literary culture,Litteraturkultur
171161,"Woldbrand Guldstad, Alexander",2018-08-18 16:00:00+00:00,/nesten-helt-ny-ledelse-i-host/171161,2018,8,18,Nesten helt ny ledelse i høst,Almost an entirely new leadership team this autumn,"Frode Westby Thorstad (43) er ny rektor på Longyearbyen skole. Nesten hele ledelsen er ny, også dette året.",Frode Westby Thorstad (43) is the new principal of Longyearbyen School. Almost the entire leadership team is new this year as well.,"Han og kona Marianne Westby mente det var på tide å gjøre noe annet etter å ha bodd og arbeidet innenfor samme bydel i alle år.– Jeg er født og oppvokst i Oslo og har nesten ikke vært utenfor bydelen. Verden er større enn Ullern og Røa, sier han.","He and his wife, Marianne Westby, felt it was time to do something different after living and working in the same district all their lives. “I was born and raised in Oslo and have barely been outside the district. The world is bigger than Ullern and Røa,” he says.",nyheter,news,767,3,#aa0055,349,335,p_45,"[""skole"", ""elev"", ""vikanes"", ""rektor"", ""læring"", ""thorstad"", ""ipad"", ""bydel""]","[""school"", ""pupil"", ""Vikanes"", ""principal"", ""learning"", ""Thorstad"", ""iPad"", ""district""]","[""skole"", ""elev"", ""barn"", ""lærer"", ""klasse"", ""rektor"", ""forelder"", ""thorstad"", ""ting"", ""westby"", ""vei"", ""ungdom"", ""mulighet"", ""trinn"", ""jobb""]","[""school"", ""student"", ""child"", ""teacher"", ""class"", ""principal"", ""parent"", ""Thorstad"", ""thing"", ""Westby"", ""road"", ""youth"", ""opportunity"", ""grade"", ""job""]",School life,Skoleliv
171136,"Woldbrand Guldstad, Alexander",2018-08-18 11:00:00+00:00,/svea-turisme/miljovernsjefen-vil-ikke-at-svea-skal-bli-turist-hub/171136,2018,8,18,Miljøvernsjefen vil ikke at Svea skal bli «turist-hub»,Environmental chief does not want Svea to become a “tourist hub”,Miljøvernsjefen hos Sysselmannen ønsker ikke at folk skal bruke Svea som et utgangspunkt for å dra videre ut i den uberørte Svalbard-naturen.,The Governor’s environmental chief does not want people to use Svea as a starting point for travelling farther into Svalbard’s untouched wilderness.,"For mange vil nok Svea bli lettere tilgjengelig fremover. Det trenger ikke å være et problem, men miljøvernsjef Morten Wedege hos Sysselmannen påpeker at dette kan føre til at flere folk trekker enda lenger bort fra Longyearbyen.","For many, Svea will probably become more accessible in the future. That need not be a problem, but Morten Wedege, the Governor’s environmental chief, points out that this could lead more people to venture even farther from Longyearbyen.","svea, turisme, nyheter","Svea, tourism, news",485,3,#aa0055,640,365,p_110,"[""wedege"", ""ferdsele"", ""gruvemuseum"", ""elvestuen"", ""svea"", ""isbjørn"", ""natur"", ""askholt""]","[""Wedege"", ""travel"", ""mining museum"", ""Elvestuen"", ""Svea"", ""polar bear"", ""nature"", ""Askholt""]","[""isbjørn"", ""ferdsel"", ""aeco"", ""dyreliv"", ""forslag"", ""van"", ""fjord"", ""forbud"", ""turisme"", ""endring"", ""mijenfjorden"", ""sysselmester"", ""tempelfjorden"", ""regelverk"", ""reiseliv""]","[""polar bear"", ""traffic"", ""AECO"", ""wildlife"", ""proposal"", ""van"", ""fjord"", ""ban"", ""tourism"", ""change"", ""Mijenfjorden"", ""Governor of Svalbard"", ""Tempelfjorden"", ""regulations"", ""tourism""]",Environmental travel restrictions,Miljøbegrunnede ferdselsrestriksjoner
171129,"Woldbrand Guldstad, Alexander",2018-08-18 05:00:00+00:00,/bat-svea-turisme/baten-stod-i-brann-og-tok-inn-vann-na-skal-den-frakte-gruveturister/171129,2018,8,18,"Båten stod i brann og tok inn vann, nå skal den frakte gruveturister",The boat caught fire and began taking on water—now it will carry mining tourists,Selskapet starter opp båtturisme til Svea med MS «Vargen». Dit skal de ta med gjester på helgetur.,The company is launching boat tours to Svea with MS “Vargen”. Guests will be taken there for weekend trips.,"– Vi gleder oss veldig til å komme i gang, men nå er det jobbing natt og dag, sier Kristofer Hedman, som er oppført som daglig leder i selskapet Xarctic. Et reiseselskap som ble startet opp i fjor, og dermed bare har en vintersesong bak seg.","“We are really looking forward to getting started, but we are working night and day now,” says Kristofer Hedman, listed as general manager of Xarctic. The travel company was established last year and therefore has only one winter season behind it.","svea, båt, turisme, nyheter","Svea, boat, tourism, news",497,3,#aa0055,642,425,p_78,"[""båt"", ""skrog"", ""kristian"", ""tor"", ""tur"", ""lukten"", ""reiseselskap"", ""brannen""]","[""boat"", ""hull"", ""Kristian"", ""Tor"", ""trip"", ""smell"", ""travel company"", ""fire""]","[""båt"", ""bord"", ""helikopter"", ""mannskap"", ""tur"", ""klokke"", ""polarsyssel"", ""passasjer"", ""person"", ""hovedredningssentralen"", ""nord"", ""skip"", ""vei"", ""vann"", ""fartøy""]","[""boat"", ""table"", ""helicopter"", ""crew"", ""trip"", ""clock"", ""Polarsyssel"", ""passenger"", ""person"", ""Joint Rescue Coordination Centre"", ""north"", ""ship"", ""road"", ""water"", ""vessel""]",Boat Incidents and Rescues,Båthendelser og redningsaksjoner
171098,"Woldbrand Guldstad, Alexander",2018-08-16 17:00:00+00:00,/natur-og-miljo/blomsterbok-pa-fire-sprak/171098,2018,8,16,Blomsterbok på fire språk,Flower book in four languages,Blomsterinteressen og turene til Svalbard resulterte i en blomsterguide med 55 ulike sorter.,An interest in flowers and trips to Svalbard have resulted in a guide to 55 different species.,"– Interessen for blomster har jeg hatt helt fra jeg var liten. Moren min var gartner og selv tok jeg utdanningen min som landskapsarkitekt på Ås landbrukshøyskole, sier Olav Tveitnes (67).","“I have been interested in flowers since I was little. My mother was a gardener, and I trained as a landscape architect at the Ås Agricultural College,” says Olav Tveitnes, 67.","nyheter, natur og miljø","news, nature and environment",529,3,#aa0055,493,542,p_10,"[""bok"", ""blomst"", ""medforfatter"", ""brynjulv"", ""tysk"", ""kamera"", ""bergen"", ""jakt""]","[""book"", ""flower"", ""co-author"", ""Brynjulv"", ""German"", ""camera"", ""Bergen"", ""hunting""]","[""bok"", ""forfatter"", ""bibliotek"", ""festival"", ""olsrud"", ""historie"", ""barn"", ""litteraturfestival"", ""biblioteksjef"", ""holt"", ""program"", ""arrangement"", ""jobb"", ""liv"", ""elin""]","[""book"", ""author"", ""library"", ""festival"", ""Olsrud"", ""history"", ""children"", ""literature festival"", ""library director"", ""Holt"", ""program"", ""event"", ""job"", ""life"", ""Elin""]",Literary culture,Litteraturkultur
171081,"Woldbrand Guldstad, Alexander",2018-08-16 10:00:00+00:00,/leder/pa-eget-ansvar/171081,2018,8,16,På eget ansvar,At your own risk,Alle alarmklokker slår inn når det på nytt er påvist rabies på Svalbard.,All alarm bells start ringing when rabies is detected in Svalbard once again.,I vinter ble en rev med rabies avlivet på Hopen etter at den gikk til angrep på hundene der. Et nytt tilfelle ble påvist hos en simle i Ny-Ålesund i sommer.,"This winter, a rabid fox was put down on Hopen after attacking the dogs there. A new case was detected in a female reindeer in Ny-Ålesund this summer.","meninger, leder","opinion, editorial",369,3,#aa0055,761,546,p_12,"[""rabies"", ""dyr"", ""hund"", ""helsedirektoratet"", ""utbrudd"", ""rev"", ""tilsyn"", ""kjeve""]","[""rabies"", ""animals"", ""dog"", ""Norwegian Directorate of Health"", ""outbreak"", ""fox"", ""inspection"", ""jaw""]","[""hund"", ""dyr"", ""fastland"", ""mjelde"", ""mattilsynet"", ""veterinær"", ""rev"", ""rabies"", ""vikaune"", ""lov"", ""klinikk"", ""vaktordning"", ""veterinærtjenest"", ""heide"", ""ansvar""]","[""dog"", ""animal"", ""mainland"", ""Mjelde"", ""Norwegian Food Safety Authority"", ""veterinarian"", ""fox"", ""rabies"", ""Vikaune"", ""law"", ""clinic"", ""on-call service"", ""veterinary services"", ""Heide"", ""responsibility""]",Animal health services,Dyrehelsetjenester
171066,"Woldbrand Guldstad, Alexander",2018-08-16 06:54:00+00:00,/har-fatt-rabies-svar-pa-dod-polarrev/171066,2018,8,16,Har fått rabies-svar på død polarrev,Rabies test results back for dead Arctic fox,"Fem rever har nylig vært testet for rabies etter å ha blitt funnet døde, ingen av dem fikk påvist sykdommen.",Five foxes were recently tested for rabies after being found dead; none tested positive for the disease.,"Polarreven som ble funnet død på Vindodden i starten av august, er nå ferdig testet av Veterinærinstituttet. Prøvene viste at reven ikke har rabies, opplyses det på Sysselmannens nettsider.","The Arctic fox found dead at Vindodden in early August has now been fully tested by the Norwegian Veterinary Institute. The samples showed that the fox did not have rabies, according to the Governor’s website.",nyheter,news,158,3,#aa0055,762,546,p_12,"[""rev"", ""lutnæs"", ""rabies"", ""rever"", ""dyr"", ""lammelse"", ""artsforvaltning"", ""prøvene""]","[""fox"", ""Lutnæs"", ""rabies"", ""foxes"", ""animals"", ""paralysis"", ""species management"", ""samples""]","[""hund"", ""dyr"", ""fastland"", ""mjelde"", ""mattilsynet"", ""veterinær"", ""rev"", ""rabies"", ""vikaune"", ""lov"", ""klinikk"", ""vaktordning"", ""veterinærtjenest"", ""heide"", ""ansvar""]","[""dog"", ""animal"", ""mainland"", ""Mjelde"", ""Norwegian Food Safety Authority"", ""veterinarian"", ""fox"", ""rabies"", ""Vikaune"", ""law"", ""clinic"", ""on-call service"", ""veterinary services"", ""Heide"", ""responsibility""]",Animal health services,Dyrehelsetjenester
171063,"Woldbrand Guldstad, Alexander",2018-08-16 04:00:00+00:00,/bat-havari-havsnod/seks-til-syv-meter-hoye-bolger-knuste-baten-og-gjorde-simone-til-kaptein-skutelos/171063,2018,8,16,"Seks til syv meter høye bølger knuste båten, og gjorde Simone til kaptein skuteløs",Six- to seven-metre waves wrecked the boat and left Simone without a vessel,"Bølger høye som et hus tok knekken på seilbåten til forskerne, nå står de skuteløse og erkjenner at operasjonen har gått fløyten.",House-high waves destroyed the researchers’ sailboat. Now they are left without a vessel and acknowledge that the operation has gone down the drain.,– Plutselig kom det en bølge som var seks-syv meter høy. Det var som et hus som kom mot oss.,“Suddenly a wave six or seven metres high came at us. It was like a house coming towards us.”,"havsnød, båt, nyheter, havari","distress at sea, boat, news, shipwreck",810,3,#aa0055,651,424,p_78,"[""båt"", ""bølge"", ""mannskap"", ""tokt"", ""italiener"", ""google"", ""ror"", ""president""]","[""boat"", ""wave"", ""crew"", ""expedition"", ""Italian"", ""Google"", ""rudder"", ""president""]","[""båt"", ""bord"", ""helikopter"", ""mannskap"", ""tur"", ""klokke"", ""polarsyssel"", ""passasjer"", ""person"", ""hovedredningssentralen"", ""nord"", ""skip"", ""vei"", ""vann"", ""fartøy""]","[""boat"", ""table"", ""helicopter"", ""crew"", ""trip"", ""clock"", ""Polarsyssel"", ""passenger"", ""person"", ""Joint Rescue Coordination Centre"", ""north"", ""ship"", ""road"", ""water"", ""vessel""]",Boat Incidents and Rescues,Båthendelser og redningsaksjoner
171035,"Woldbrand Guldstad, Alexander",2018-08-14 13:16:00+00:00,/rydding-strandrydding/35-tonn-ryddet-vekk-fra-byomradene/171035,2018,8,14,35 tonn ryddet vekk fra byområdene,35 tonnes cleared from urban areas,I løpet av sommeren er det ryddet opp i overkant av 35 tonn avfall fra byområdene.,More than 35 tonnes of waste have been cleared from urban areas over the summer.,Bildene vi har fått tilsendt kommer fra driftsingeniør Karine Hauan i Longyearbyen lokalstyre. Hun skryter av innsatsen som er gjort for å få det penere i omgivelsene.«Hele 56 ungdommer stilte opp og ryddet da vi hadde ryddedugnad helt i slutten av juni.,"The pictures we received were sent by Karine Hauan, operations engineer with Longyearbyen Local Council. She praises the effort made to improve the surroundings. “A full 56 young people turned up and cleaned when we held our clean-up day right at the end of June.”","rydding, strandrydding, nyheter","clean-up, beach clean-up, news",151,3,#aa0055,544,364,p_97,"[""avfall"", ""hauan"", ""pall"", ""ryddedugnad"", ""ungdommene"", ""juletre"", ""karine"", ""driftsingeniør""]","[""waste"", ""Hauan"", ""pallet"", ""community clean-up"", ""young people"", ""Christmas tree"", ""Karine"", ""operations engineer""]","[""skuter"", ""snøskuter"", ""avfall"", ""vei"", ""hauan"", ""deponie"", ""bil"", ""lokalstyre"", ""lauritsen"", ""skut"", ""skuterparkering"", ""deponi"", ""søppel"", ""endring"", ""løsning""]","[""snowmobile"", ""snowmobile"", ""waste"", ""road"", ""Hauan"", ""landfill"", ""car"", ""local council"", ""Lauritsen"", ""snowmobile"", ""snowmobile parking"", ""landfill"", ""garbage"", ""change"", ""solution""]",Waste and Vehicle Disposal,Avfall og vraking av kjøretøy
171012,"Woldbrand Guldstad, Alexander",2018-08-13 15:55:00+00:00,/jakt-reinsdyr-reinsjakt/har-bestemt-hva-som-skjer-med-reinsjakten/171012,2018,8,13,Har bestemt hva som skjer med reinsjakten,Reindeer hunt arrangements decided,"Tross et utbrudd av rabies på Svalbard, blir reinsjakten gjennomført. Men det er noen endringer sammenlignet med tidligere år.","Despite a rabies outbreak in Svalbard, the reindeer hunt will go ahead. However, there are some changes compared with previous years.","Det opplyser Sysselmannen på sine hjemmesider. Onsdag klokken 00.00 er det klart for jaktstart på Svalbard, og mange har nok lurt på hvilke konsekvenser utbruddet av rabies som er påvist ville få.","The Governor states this on its website. Hunting season begins in Svalbard at midnight on Wednesday, and many have probably wondered what consequences the confirmed rabies outbreak would have.","reinsjakt, svalbardrein, nyheter, jakt, reinsdyr","reindeer hunting, Svalbard reindeer, news, hunting, reindeer",354,3,#aa0055,765,539,p_12,"[""kjev"", ""jakt"", ""rabies"", ""slakting"", ""ryggmarg"", ""reinsjakt"", ""vaksin"", ""hud""]","[""jaw"", ""hunting"", ""rabies"", ""slaughter"", ""spinal cord"", ""reindeer hunting"", ""vaccine"", ""skin""]","[""hund"", ""dyr"", ""fastland"", ""mjelde"", ""mattilsynet"", ""veterinær"", ""rev"", ""rabies"", ""vikaune"", ""lov"", ""klinikk"", ""vaktordning"", ""veterinærtjenest"", ""heide"", ""ansvar""]","[""dog"", ""animal"", ""mainland"", ""Mjelde"", ""Norwegian Food Safety Authority"", ""veterinarian"", ""fox"", ""rabies"", ""Vikaune"", ""law"", ""clinic"", ""on-call service"", ""veterinary services"", ""Heide"", ""responsibility""]",Animal health services,Dyrehelsetjenester
171010,"Woldbrand Guldstad, Alexander",2018-08-13 07:22:16+00:00,/folk/kan-fa-tittelen-norges-hyggeligste-handverker/171010,2018,8,13,"Kan få tittelen ""Norges hyggeligste håndverker""",Could win the title of “Norway’s nicest tradesperson”,Andreas Grøtting Karlsen (27) har alltid et smil på lur. Han er nominert til tittelen «landets hyggeligste håndverker.»,"Andreas Grøtting Karlsen, 27, always has a smile ready. He has been nominated for the title of “the country’s nicest tradesperson.”","Det er anleggsleder Arne Gunhildsberget i LNS Spitsbergen som har nominert den unge snekkeren.– Andreas er en tvers igjennom sprudlende kar som utfører sine abeidsoppgaver med glede og sprer rundt seg med godt humør, roser Gunhildsberget. Andreas har jobbet som forskalingssnekker i LNS Spitsbergen siden 2013.","Arne Gunhildsberget, construction manager at LNS Spitsbergen, nominated the young carpenter. “Andreas is a thoroughly exuberant person who carries out his work with enthusiasm and spreads good cheer around him,” Gunhildsberget says. Andreas has worked as a formwork carpenter at LNS Spitsbergen since 2013.","svalbardliv, folk","Svalbard life, people",460,3,#aa0055,459,374,p_74,"[""andreas"", ""håndverk"", ""kjæreste"", ""forventning"", ""lns"", ""arne"", ""jobb"", ""håndarbeid""]","[""Andreas"", ""craftsmanship"", ""girlfriend"", ""expectation"", ""LNS"", ""Arne"", ""job"", ""handicraft""]","[""butikk"", ""senter"", ""lompensenteret"", ""thon"", ""kunde"", ""olav"", ""juric"", ""strugstad"", ""jobb"", ""vare"", ""rimer"", ""gjemble"", ""gruppen"", ""plan"", ""kjøpesenter""]","[""shop"", ""center"", ""Lompensenteret"", ""Thon"", ""customer"", ""Olav"", ""Juric"", ""Strugstad"", ""job"", ""item"", ""Rimer"", ""Gjemble"", ""group"", ""plan"", ""shopping center""]",Longyearbyen small businesses,Småbedrifter i Longyearbyen
170992,"Woldbrand Guldstad, Alexander",2018-08-12 05:00:00+00:00,/magasin/da-solvi-ble-pensjonist-flyttet-hun-til-svalbard-og-kjopte-seg-snoskuter/170992,2018,8,12,Da Sølvi ble pensjonist flyttet hun til Svalbard og kjøpte seg snøskuter,"When Sølvi retired, she moved to Svalbard and bought a snowmobile","Da hun kom hit var hun redd for å bli ensom, i stedet har Sølvi Hole virkelig lært seg å sette pris på Svalbard.","When she arrived, she was afraid of becoming lonely. Instead, Sølvi Hole has truly learned to appreciate Svalbard.","– Mannen min var ikke hjemme, så jeg gikk ned til en av de som selger snøskuter. Jeg fikk prøve en brukt i ti minutter, så prøvde jeg en splitter ny.","“My husband wasn’t home, so I went down to one of the snowmobile dealers. I got to try a used one for ten minutes, and then I tried a brand-new one.”","magasin, nyheter","magazine, news",1087,3,#aa0055,522,417,p_52,"[""hole"", ""sølvi"", ""tur"", ""sigende"", ""fjordane"", ""sogn"", ""sverre"", ""rom""]","[""Hole"", ""Sølvi"", ""trip"", ""rising"", ""the fjords"", ""Sogn"", ""Sverre"", ""room""]","[""jobb"", ""familie"", ""tur"", ""liv"", ""natur"", ""måned"", ""ting"", ""oslo"", ""venn"", ""fastland"", ""sommer"", ""verden"", ""hus"", ""mann"", ""johan""]","[""job"", ""family"", ""trip"", ""life"", ""nature"", ""month"", ""thing"", ""Oslo"", ""friend"", ""mainland"", ""summer"", ""world"", ""house"", ""man"", ""Johan""]",Community Profiles,Lokale personprofiler
170985,"Woldbrand Guldstad, Alexander",2018-08-11 05:00:00+00:00,/energiverket/hektisk-pa-energiverket-selv-nar-drifta-er-stanset/170985,2018,8,11,"Hektisk på Energiverket, selv når drifta er stanset","Busy at the Power Station, even when operations are halted","Under sommerstansen av Energiverket pågår vedlikehold for fullt. Men det planlegges også, for enkelte deler må bestilles opptil et år i forveien.","Full-scale maintenance is under way during the Power Station’s summer shutdown. Planning is also under way, as some parts must be ordered up to a year in advance.","– Etter det jeg kjenner til finnes det fire kjeler igjen i verden av denne typen. Dere har to her, det er en i Sør Afrika, og så er det en som står på et museum i England, sier Henrik Hansen.","“As far as I know, there are four boilers of this type left in the world. You have two here, there is one in South Africa, and one is on display in a museum in England,” says Henrik Hansen.","energiverket, nyheter","Power Station, news",1041,3,#aa0055,510,155,p_103,"[""energiverket"", ""gytri"", ""hansen"", ""kjel"", ""henrik"", ""dyrstad"", ""stans"", ""system""]","[""Power Station"", ""Gytri"", ""Hansen"", ""boiler"", ""Henrik"", ""Dyrstad"", ""shutdown"", ""system""]","[""strøm"", ""energiverket"", ""normann"", ""turbin"", ""klokke"", ""feil"", ""kullkraftverk"", ""drift"", ""diesel"", ""reservekraftverk"", ""energisjef"", ""anlegg"", ""kull"", ""million"", ""time""]","[""power"", ""power utility"", ""Normann"", ""turbine"", ""clock"", ""fault"", ""coal-fired power plant"", ""operation"", ""diesel"", ""backup power plant"", ""energy manager"", ""facility"", ""coal"", ""million"", ""hour""]",Longyearbyen Power Supply,Kraftforsyningen i Longyearbyen
